store_id,store_name,store_street,store_city,store_state
4494,Sapporo Sushi House,1650 Richmond Ave,Staten Island,NY
4495,Upper Crust,238 Morningstar Rd,Staten Island,NY
4496,Applebee's,1451 Richmond Ave,Staten Island,NY
4497,Call It A Wrap,1198 Forest Ave,Staten Island,NY
4498,Oriental Plaza Chinese & Japanese Restaurant,1845 Richmond Ave,Staten Island,NY
4499,Forest Thai Cuisine,1211 Forest Ave,Staten Island,NY
4500,Royal Crown Bakery,1350 Hylan Blvd,Staten Island,NY
4501,Nino's Restaurant,1110 Hylan Blvd,Staten Island,NY
4502,Fortune Hawaii Restaurant,900 Hylan Blvd,Staten Island,NY
4503,Paco's Mexican Bistro,1642 Hylan Blvd,Staten Island,NY
4504,Basilio Inn,6 Galesville Ct,Staten Island,NY
4505,Lee's Tavern,60 Hancock St,Staten Island,NY
4506,Chinar On the Island,283 Sand Ln,Staten Island,NY
4507,Zorba's Mediterranean Grill,1458 Hylan Blvd,New York,NY
4508,Fuji Sushi,1115 Hylan Blvd,Staten Island,NY
4509,The Indian Clove,2071 Clove Rd,Staten Island,NY
4510,Lobster House Joe's,1898 Hylan Blvd,Staten Island,NY
4511,Cafe Luna,1300 Hylan Blvd,Staten Island,NY
4512,The Square,1910 Hylan Blvd,Staten Island,NY
4513,Café Latté,309 Cromwell Ave,Staten Island,NY
4514,Il Pomodoro,1700 Hylan Blvd,Staten Island,NY
4515,Tastebud's Natural Foods,1807 Hylan Blvd,Staten Island,NY
4516,Primo Pizzeria,1282 Richmond Road,Staten Island,NY
4517,Ariemma's Italian Deli,1791 Hylan Blvd,Staten Island,NY
4518,My Pizza,755 Targee St,Staten Island,NY
4519,Brooklyns Finest Pizzeria,1250 Hylan Blvd,Staten Island,NY
4520,Nino's Restaurant,1110 Hylan Blvd,Staten Island,NY
4521,The Indian Clove,2071 Clove Rd,Staten Island,NY
4522,Fuji Sushi,1115 Hylan Blvd,Staten Island,NY
4523,Incas Grill Peruvian Cuisine,2110 Clove Rd,Staten Island,NY
4524,Sahara X-press,1203 Hylan Blvd,Staten Island,NY
4525,Royal Crown Bakery,1350 Hylan Blvd,Staten Island,NY
4526,Nakata,1775 D Richmond Rd,Staten Island,NY
4527,Lee's Tavern,60 Hancock St,Staten Island,NY
4528,Paco's Mexican Bistro,1642 Hylan Blvd,Staten Island,NY
4529,Nino's Restaurant,1110 Hylan Blvd,Staten Island,NY
4530,Lobster House Joe's,1898 Hylan Blvd,Staten Island,NY
4531,The Square,1910 Hylan Blvd,Staten Island,NY
4532,Zorba's Mediterranean Grill,1458 Hylan Blvd,New York,NY
4533,Alor Cafe,2110 Richmond Rd,Staten Island,NY
4534,Café Latté,309 Cromwell Ave,Staten Island,NY
4535,Primo Pizzeria,1282 Richmond Road,Staten Island,NY
4536,Fortune Hawaii Restaurant,900 Hylan Blvd,Staten Island,NY
4537,Tastebud's Natural Foods,1807 Hylan Blvd,Staten Island,NY
4538,Ariemma's Italian Deli,1791 Hylan Blvd,Staten Island,NY
4539,Il Pomodoro,1700 Hylan Blvd,Staten Island,NY
4540,The Indian Clove,2071 Clove Rd,Staten Island,NY
4541,Fuji Sushi,1115 Hylan Blvd,Staten Island,NY
4542,Cafe Luna,1300 Hylan Blvd,Staten Island,NY
4543,Georges Coffee Shop,1456 Richmond Rd,Staten Island,NY
4544,Chen's Restaurant,1434 Richmond Road Suite D,Staten Island,NY
4545,Nakata,1775 D Richmond Rd,Staten Island,NY
4546,Royal Crown Bakery,1350 Hylan Blvd,Staten Island,NY
4547,Lee's Tavern,60 Hancock St,Staten Island,NY
4548,Lobster House Joe's,1898 Hylan Blvd,Staten Island,NY
4549,Paco's Mexican Bistro,1642 Hylan Blvd,Staten Island,NY
4550,Alor Cafe,2110 Richmond Rd,Staten Island,NY
4551,The Square,1910 Hylan Blvd,Staten Island,NY
4552,Nino's Restaurant,1110 Hylan Blvd,Staten Island,NY
4553,Bay House,2226 Hylan Blvd,Staten Island,NY
4554,Tastebud's Natural Foods,1807 Hylan Blvd,Staten Island,NY
4555,Café Latté,309 Cromwell Ave,Staten Island,NY
4556,La Strada Restaurant,139 New Dorp Ln,Staten Island,NY
4557,Ariemma's Italian Deli,1791 Hylan Blvd,Staten Island,NY
4558,Zorba's Mediterranean Grill,1458 Hylan Blvd,New York,NY
4559,Il Pomodoro,1700 Hylan Blvd,Staten Island,NY
4560,Primo Pizzeria,1282 Richmond Road,Staten Island,NY
4561,Fresh Tortillas & Taco,304 New Dorp Ln,Staten Island,NY
4562,Taste of India II,287 New Dorp Ln,Staten Island,NY
4563,Pizzeria Giove,278 New Dorp Ln,Staten Island,NY
4564,Georges Coffee Shop,1456 Richmond Rd,Staten Island,NY
4565,Nakata,1775 D Richmond Rd,Staten Island,NY
4566,Royal Crown Bakery,1350 Hylan Blvd,Staten Island,NY
4567,Lee's Tavern,60 Hancock St,Staten Island,NY
4568,La Strada Restaurant,139 New Dorp Ln,Staten Island,NY
4569,Alor Cafe,2110 Richmond Rd,Staten Island,NY
4570,Lobster House Joe's,1898 Hylan Blvd,Staten Island,NY
4571,Paco's Mexican Bistro,1642 Hylan Blvd,Staten Island,NY
4572,Fresh Tortillas & Taco,304 New Dorp Ln,Staten Island,NY
4573,Pizzeria Giove,278 New Dorp Ln,Staten Island,NY
4574,Taste of India II,287 New Dorp Ln,Staten Island,NY
4575,The Square,1910 Hylan Blvd,Staten Island,NY
4576,Nino's Restaurant,1110 Hylan Blvd,Staten Island,NY
4577,Bay House,2226 Hylan Blvd,Staten Island,NY
4578,Dominick's Bakery Cafe,31 New Dorp Ln,Staten Island,NY
4579,Empire East,2740 Hylan Blvd,Staten Island,NY
4580,Moe's Southwest Grill,2397 Hylan Blvd,Staten Island,NY
4581,Harvest Cafe,694 New Dorp Ln,Staten Island,NY
4582,Canlon's Restaurant,1825 N Railroad Ave,Staten Island,NY
4583,Fortune Hawaii Restaurant,900 Hylan Blvd,Staten Island,NY
4584,Tastebud's Natural Foods,1807 Hylan Blvd,Staten Island,NY
4585,Alor Cafe,2110 Richmond Rd,Staten Island,NY
4586,Bay House,2226 Hylan Blvd,Staten Island,NY
4587,White Castle,2221 Hylan Blvd,Staten Island,NY
4588,Better Gourmet Health Kitchen,2333 Hylan Blvd,Staten Island,NY
4589,New Tomotachi Wok,2226 Hylan Blvd,Staten Island,NY
4590,Panda Garden,128 Lincoln Ave.,Staten Island,NY
4591,Fushimi Japanese Restaurant,2110 Richmond Rd,Staten Island,NY
4592,Sorry Babushka,2230 Hylan Blvd,New York,NY
4593,French Tart Chez Laurent,1141 N Railroad Ave,Staten Island,NY
4594,La Strada Restaurant,139 New Dorp Ln,Staten Island,NY
4595,Fresh Tortillas & Taco,304 New Dorp Ln,Staten Island,NY
4596,Pizzeria Giove,278 New Dorp Ln,Staten Island,NY
4597,Taste of India II,287 New Dorp Ln,Staten Island,NY
4598,Empire East,2740 Hylan Blvd,Staten Island,NY
4599,Harvest Cafe,694 New Dorp Ln,Staten Island,NY
4600,Dominick's Bakery Cafe,31 New Dorp Ln,Staten Island,NY
4601,Bay House,2226 Hylan Blvd,Staten Island,NY
4602,Alor Cafe,2110 Richmond Rd,Staten Island,NY
4603,Moe's Southwest Grill,2397 Hylan Blvd,Staten Island,NY
4604,Canlon's Restaurant,1825 N Railroad Ave,Staten Island,NY
4605,Gennaro's Restaurant & Pizzeria,413 New Dorp Ln,Staten Island,NY
4606,Lobster House Joe's,1898 Hylan Blvd,Staten Island,NY
4607,Napoli Pizza,2626 Hylan Blvd,Staten Island,NY
4608,New China Buffet,2626 Hylan Blvd,Staten Island,NY
4609,The Square,1910 Hylan Blvd,Staten Island,NY
4610,Mike's Place,355 New Dorp Ln,Staten Island,NY
4611,Nori Sushi,55 New Dorp Plz,Staten Island,NY
4612,Better Gourmet Health Kitchen,2333 Hylan Blvd,Staten Island,NY
4613,White Castle,2221 Hylan Blvd,Staten Island,NY
4614,Canlon's Restaurant,1825 N Railroad Ave,Staten Island,NY
4615,Joe's of Avenue U,145 Greaves Ln,Staten Island,NY
4616,Genki Sushi,150 Greaves Ln,New York,NY
4617,Domenicos Pizza,3295-3 Amboy Rd,Staten Island,NY
4618,Nonna's Pizzeria,27 Brower Ct,Staten Island,NY
4619,Ambrosino's Pizzeria,3161 Amboy Rd,Staten Island,NY
4620,La Strada Restaurant,139 New Dorp Ln,Staten Island,NY
4621,Empire East,2740 Hylan Blvd,Staten Island,NY
4622,Coles Dockside Restaurant,369 Cleveland Ave,Staten Island,NY
4623,Standard Burger,4115 Hylan Blvd,Staten Island,NY
4624,Famous Falafel,14 Giffords Ln,Staten Island,NY
4625,Justino's Pizzeria,89 Guyon Ave,Staten Island,NY
4626,V & J Soriano,150 Greaves Ln,Staten Island,NY
4627,Village Maria Pizza,3995 Amboy Rd,Staten Island,NY
4628,Labella,4126 Hylan Blvd,Staten Island,NY
4629,Dominick's Bakery Cafe,31 New Dorp Ln,Staten Island,NY
4630,Pizzeria Giove,278 New Dorp Ln,Staten Island,NY
4631,Fresh Tortillas & Taco,304 New Dorp Ln,Staten Island,NY
4632,Taste of India II,287 New Dorp Ln,Staten Island,NY
4633,Torrone Restaurant Italiano,3333 Hylan Blvd,Staten Island,NY
4634,Cucumber Sushi and Salad Bar,5834 Amboy Rd,Staten Island,NY
4635,Ciro Pizza Cafe,862 Huguenot Ave,Staten Island,NY
4636,Fratelli Pizzeria & Pasticceria,27 Seguine Ave,Staten Island,NY
4637,Chopsticks House,895 Huguenot Ave,Staten Island,NY
4638,Domenico's Pizzeria,5838 Amboy Rd,Staten Island,NY
4639,Casale's Cafe and Bakery,96 Page Ave,New York,NY
4640,Cucumber Sushi and Salad Bar,5834 Amboy Rd,Staten Island,NY
4641,Zio Toto,86 Page Ave,Staten Island,NY
4642,Aunt Butchies Cafe & Bakery,4864 Arthur Kill Rd,Staten Island,NY
4643,Muscle Maker Grill,4916 Arthur Kill Rd,Staten Island,NY
4644,Cafe Luna,35 Page Ave,Staten Island,NY
4645,Panera Bread,2965 Veterans Road West,Staten Island,NY
4646,Fratelli Pizzeria & Pasticceria,27 Seguine Ave,Staten Island,NY
4647,Cheeburger Cheeburger,2935 Veterans Rd W,Staten Island,NY
4648,DaddyO's BBQ and Sports Bar,35 Androvette St,Staten Island,NY
4649,Page Plaza Diner,75 Page Ave,Staten Island,NY
4650,Z-TWO Restaurant and Lounge,2925 Veterans Rd W,Staten Island,NY
4651,Domenico's Pizzeria,5838 Amboy Rd,Staten Island,NY
4652,Panarea Restaurant,35 Page Ave,Staten Island,NY
4653,Loon Chuan Chinese Restuarant,85 Page Ave,Staten Island,NY
4654,Reggiano's,7339 Amboy Rd,Staten Island,NY
4655,Artisan Bakers Group,708 Sharrotts Rd,Staten Island,NY
4656,Villa Monte Pizzeria,7001 Amboy Rd,Staten Island,NY
4657,Docks Clam Bar,240 Page Ave,Staten Island,NY
4658,Ciro Pizza Cafe,862 Huguenot Ave,Staten Island,NY
4659,Reggiano's,7339 Amboy Rd,Staten Island,NY
4660,Towne Deli & Pizza,5373 Arthur Kill Rd,Staten Island,NY
4661,Muscle Maker Grill,4916 Arthur Kill Rd,Staten Island,NY
4662,Zio Toto,86 Page Ave,Staten Island,NY
4663,Rocky Toto's Original Italian Restaurant,7324 Amboy Road,Staten Island,NY
4664,Page Plaza Diner,75 Page Ave,Staten Island,NY
4665,Villa Monte Pizzeria,7001 Amboy Rd,Staten Island,NY
4666,Chef Hong's Restaurant,7226 Amboy Road,Staten Island,NY
4667,Rachel's On The Bay,249 Main St,Staten Island,NY
4668,Docks Clam Bar,240 Page Ave,Staten Island,NY
4669,Loon Chuan Chinese Restuarant,85 Page Ave,Staten Island,NY
4670,Kim's Island,175 Main St,Staten Island,NY
4671,Mizu Hibachi Japanese Fusion,240 Page Ave,Staten Island,NY
4672,McDonald's,260 Page Ave,Staten Island,NY
4673,La Bella Marketplace,99 Ellis St,Staten Island,NY
4674,Port Atlantic Yacht Club,225 Ellis St,Staten Island,NY
4675,Cabo,96 Page Ave,Staten Island,NY
4676,Angelina's Ristorante,399 Ellis St,Staten Island,NY
4677,Aunt Butchies Cafe & Bakery,4864 Arthur Kill Rd,Staten Island,NY
4678,DaddyO's BBQ and Sports Bar,35 Androvette St,Staten Island,NY
4679,Muscle Maker Grill,4916 Arthur Kill Rd,Staten Island,NY
4680,Zio Toto,86 Page Ave,Staten Island,NY
4681,Towne Deli & Pizza,5373 Arthur Kill Rd,Staten Island,NY
4682,Panera Bread,2965 Veterans Road West,Staten Island,NY
4683,Cucumber Sushi and Salad Bar,5834 Amboy Rd,Staten Island,NY
4684,Woodrow Diner,655 Rossville Ave,Staten Island,NY
4685,Cafe Luna,35 Page Ave,Staten Island,NY
4686,Casale's Cafe and Bakery,96 Page Ave,New York,NY
4687,Artisan Bakers Group,708 Sharrotts Rd,Staten Island,NY
4688,Fratelli Pizzeria & Pasticceria,27 Seguine Ave,Staten Island,NY
4689,Cheeburger Cheeburger,2935 Veterans Rd W,Staten Island,NY
4690,Reggiano's,7339 Amboy Rd,Staten Island,NY
4691,Page Plaza Diner,75 Page Ave,Staten Island,NY
4692,Pino's Pizzeria,1026 Rossville Ave,Staten Island,NY
4693,Genki Sushi,262 Arden Ave,Staten Island,NY
4694,Mie Thai,34 Main St,Woodbridge,NY
4695,Bonao Restaurant,349 Oak St,Perth Amboy,NY
4696,Sunset Pizzeria,645 Rossville Avenue,Staten Island,NY
4697,Woodrow Diner,655 Rossville Ave,Staten Island,NY
4698,DaddyO's BBQ and Sports Bar,35 Androvette St,Staten Island,NY
4699,Genki Sushi,262 Arden Ave,Staten Island,NY
4700,Annadale Diner,813 Annadale Rd,Staten Island,NY
4701,Cucumber Sushi and Salad Bar,5834 Amboy Rd,Staten Island,NY
4702,Busanka Take Out Resturant,779  Port Reading Ave,Port Reading,NY
4703,Villa Monte Pizzeria,240D Arden Ave,Staten Island,NY
4704,Aunt Butchies Cafe & Bakery,4864 Arthur Kill Rd,Staten Island,NY
4705,Moe's Southwest Grill,262 Arden Ave,New York,NY
4706,Pino's Pizzeria,1026 Rossville Ave,Staten Island,NY
4707,Casale's Cafe and Bakery,96 Page Ave,New York,NY
4708,Fratelli Pizzeria & Pasticceria,27 Seguine Ave,Staten Island,NY
4709,Muscle Maker Grill,4916 Arthur Kill Rd,Staten Island,NY
4710,Zio Toto,86 Page Ave,Staten Island,NY
4711,Panera Bread,2965 Veterans Road West,Staten Island,NY
4712,Mona Lisa Pizzeria,839 Annadale Rd,Staten Island,NY
4713,Kiku Sushi,3838 Richmond Ave,Staten Island,NY
4714,Artisan Bakers Group,708 Sharrotts Rd,Staten Island,NY
4715,Sunset Pizzeria,645 Rossville Avenue,Staten Island,NY
4716,The Old Bermuda Inn,2512 Arthur Kill Rd,Staten Island,NY
4717,Annadale Diner,813 Annadale Rd,Staten Island,NY
4718,Genki Sushi,262 Arden Ave,Staten Island,NY
4719,Kiku Sushi,3838 Richmond Ave,Staten Island,NY
4720,Woodrow Diner,655 Rossville Ave,Staten Island,NY
4721,Moe's Southwest Grill,262 Arden Ave,New York,NY
4722,Villa Monte Pizzeria,240D Arden Ave,Staten Island,NY
4723,Mona Lisa Pizzeria,839 Annadale Rd,Staten Island,NY
4724,Euro Pizza,3271 Richmond Avenue,Staten Island,NY
4725,Cucumber Sushi and Salad Bar,5834 Amboy Rd,Staten Island,NY
4726,Empire Szechuan,4373 Amboy Rd,Staten Island,NY
4727,Jade Island,2845 Richmond Ave,Staten Island,NY
4728,Pino's Pizzeria,1026 Rossville Ave,Staten Island,NY
4729,Standard Burger,4115 Hylan Blvd,Staten Island,NY
4730,Labella,4126 Hylan Blvd,Staten Island,NY
4731,Fratelli Pizzeria & Pasticceria,27 Seguine Ave,Staten Island,NY
4732,Panera Bread,280 Marsh Avenue,Staten Island,NY
4733,Nonna's Pizzeria,27 Brower Ct,Staten Island,NY
4734,Villa Monte,2811 Richmond Ave,Staten Island,NY
4735,Casale's Cafe and Bakery,96 Page Ave,New York,NY
4736,Miller's Staten Island Ale House,2883 Richmond Ave,New York,NY
4737,Annadale Diner,813 Annadale Rd,Staten Island,NY
4738,Kiku Sushi,3838 Richmond Ave,Staten Island,NY
4739,Jade Island,2845 Richmond Ave,Staten Island,NY
4740,Panera Bread,280 Marsh Avenue,Staten Island,NY
4741,Euro Pizza,3271 Richmond Avenue,Staten Island,NY
4742,Villa Monte,2811 Richmond Ave,Staten Island,NY
4743,Genki Sushi,262 Arden Ave,Staten Island,NY
4744,Empire Szechuan,4373 Amboy Rd,Staten Island,NY
4745,Miller's Staten Island Ale House,2883 Richmond Ave,New York,NY
4746,Nonna's Pizzeria,27 Brower Ct,Staten Island,NY
4747,Standard Burger,4115 Hylan Blvd,Staten Island,NY
4748,Canlon's Restaurant,1825 N Railroad Ave,Staten Island,NY
4749,Joe's of Avenue U,145 Greaves Ln,Staten Island,NY
4750,Qdoba,2335 Richmond Ave,New York,NY
4751,Moe's Southwest Grill,262 Arden Ave,New York,NY
4752,Labella,4126 Hylan Blvd,Staten Island,NY
4753,Red Robin Gourmet Burgers,2655 Richmond Ave,Staten Island,NY
4754,Villa Monte Pizzeria,240D Arden Ave,Staten Island,NY
4755,Mona Lisa Pizzeria,839 Annadale Rd,Staten Island,NY
4756,Sarku Japan,2655 Richmond Ave,Staten Island,NY
4757,Qdoba,2335 Richmond Ave,New York,NY
4758,Oriental Plaza Chinese & Japanese Restaurant,1845 Richmond Ave,Staten Island,NY
4759,Panera Bread,280 Marsh Avenue,Staten Island,NY
4760,Jade Island,2845 Richmond Ave,Staten Island,NY
4761,Z-one Diner & Lounge,1821 Richmond Ave,Staten Island,NY
4762,Villa Monte,2811 Richmond Ave,Staten Island,NY
4763,Better Gourmet Health Kitchen,4085 Victory Blvd,Staten Island,NY
4764,Red Robin Gourmet Burgers,2655 Richmond Ave,Staten Island,NY
4765,MaDang,330 Bradley Ave,Staten Island,NY
4766,Sapporo Sushi House,1650 Richmond Ave,Staten Island,NY
4767,La Strada Restaurant,139 New Dorp Ln,Staten Island,NY
4768,La Piazza,1445 Richmond Ave,Staten Island,NY
4769,Canlon's Restaurant,1825 N Railroad Ave,Staten Island,NY
4770,Miller's Staten Island Ale House,2883 Richmond Ave,New York,NY
4771,Sarku Japan,2655 Richmond Ave,Staten Island,NY
4772,Original Soup Man,2345 Richmond Ave,Staten Island,NY
4773,Buffalo Wild Wings,1447 Richmond Avenue,Staten Island,NY
4774,Bario's Restaurant,446 Nome Ave,Staten Island,NY
4775,Alor Cafe,2110 Richmond Rd,Staten Island,NY
4776,Mitoushi,10 Akron St,Staten Island,NY
4777,Better Gourmet Health Kitchen,4085 Victory Blvd,Staten Island,NY
4778,Villa Monte,2811 Richmond Ave,Staten Island,NY
4779,Jade Island,2845 Richmond Ave,Staten Island,NY
4780,Casanova,3555 Victory Blvd,Staten Island,NY
4781,Top Tomato,3579 Victory Blvd,Staten Island,NY
4782,Five Guys Burgers and Fries,2865 Richmond Ave,Staten Island,NY
4783,Miller's Staten Island Ale House,2883 Richmond Ave,New York,NY
4784,TGI Fridays,2655 Richmond Ave,Staten Island,NY
4785,Da Noi,4358 Victory Blvd,Staten Island,NY
4786,Bisslee,1777 South Ave,Staten Island,NY
4787,Nathan's Famous,2655 Richmond Ave,Staten Island,NY
4788,Commons Cafe,1 Teleport Dr,Staten Island,NY
4789,Lorenzo's Restaurant Bar & Cabaret,1100 S Ave,Staten Island,NY
4790,Buffalo Wild Wings,1447 Richmond Avenue,Staten Island,NY
4791,Oriental Plaza Chinese & Japanese Restaurant,1845 Richmond Ave,Staten Island,NY
4792,Better Gourmet Health Kitchen,4085 Victory Blvd,Staten Island,NY
4793,Sapporo Sushi House,1650 Richmond Ave,Staten Island,NY
4794,La Piazza,1445 Richmond Ave,Staten Island,NY
4795,Food Express Truck,Across From Home Depot,Staten Island,NY
4796,Z-one Diner & Lounge,1821 Richmond Ave,Staten Island,NY
4797,Lunchbox,1612 Forest Ave,Staten Island,NY
4798,Mitoushi,10 Akron St,Staten Island,NY
4799,Pho Mac Vietnamese Restaurant,1407 Richmond Ave,Staten Island,NY
4800,Applebee's,1451 Richmond Ave,Staten Island,NY
4801,Don Julio Restaurant & Chifa Men Wha,50 Marshall St,Elizabeth,NY
4802,Chili's,1497 Richmond Ave,Staten Island,NY
4803,Empire East,1445 Richmond Ave,Staten Island,NY
4804,Qdoba,2335 Richmond Ave,New York,NY
4805,John's Famous Deli,15 Innis St,Staten Island,NY
4806,Yum Yum Chinese,Forest Commons Center,Staten Island,NY
4807,Portugal Express,460 S Broad St,Elizabeth,NY
4808,Charlie Brown's Steakhouse,1001 Goethals Rd N,Staten Island NY,NY
4809,Brother's Pizzeria,750 Port Richmond Ave,Staten Island,NY
4810,Buffalo Wild Wings,1447 Richmond Avenue,Staten Island,NY
4811,La Piazza,1445 Richmond Ave,Staten Island,NY
4812,Sapporo Sushi House,1650 Richmond Ave,Staten Island,NY
4813,Oriental Plaza Chinese & Japanese Restaurant,1845 Richmond Ave,Staten Island,NY
4814,Pho Mac Vietnamese Restaurant,1407 Richmond Ave,Staten Island,NY
4815,Z-one Diner & Lounge,1821 Richmond Ave,Staten Island,NY
4816,Mitoushi,10 Akron St,Staten Island,NY
4817,Applebee's,1451 Richmond Ave,Staten Island,NY
4818,Lunchbox,1612 Forest Ave,Staten Island,NY
4819,Chili's,1497 Richmond Ave,Staten Island,NY
4820,Empire East,1445 Richmond Ave,Staten Island,NY
4821,Yum Yum Chinese,Forest Commons Center,Staten Island,NY
4822,Food Express Truck,Across From Home Depot,Staten Island,NY
4823,Brother's Pizzeria,750 Port Richmond Ave,Staten Island,NY
4824,Empire Szechuan Restaurant,1537 Forest Ave,Staten Island,NY
4825,Planet Wings,2220 Forest Ave,Staten Island,NY
4826,Charlie Brown's Steakhouse,1001 Goethals Rd N,Staten Island NY,NY
4827,Ali Baba Grill,774 Port Richmond Ave,Staten Island,NY
4828,Hibachi Grill and Supreme Buffet,1501 Forest  Ave,Staten Island,NY
4829,J and B Pizzeria Restaurant,2220 Forest Avenue,Staten Island,NY
4830,Wajima Japanese Restaurant,134 E 61st St,New York,NY
4831,Elim Deli Cafe,851 Lexington Ave,New York,NY
4832,Tina's Cuban Cuisine,23 W 56th St,New York,NY
4833,Via Quadronno,25 E 73rd St,New York,NY
4834,Dig Inn Seasonal Market,40 W 55th St,New York,NY
4835,Up Thai,1411 2nd Ave,New York,NY
4836,Gourmet 53,875 3rd Ave,New York,NY
4837,Omar's Kitchen & Bakery,154 E 55th St,New York,NY
4838,Hummus Kitchen,1613 2nd Ave,New York,NY
4839,Café Sabarsky,Neue Galerie,New York,NY
4840,AU JUS,1762 1st Ave,New York,NY
4841,Katsu-Hama,11 E 47th St,New York,NY
4842,Luke's Lobster,242 E 81st St,New York,NY
4843,Tony 'The Dragon' Dragonas,62nd St and Madison Ave,New York,NY
4844,Piada,601 Lexington Ave,New York,NY
4845,Picnic,151 E 57th St,New York,NY
4846,Margon,136 W 46th St,New York,NY
4847,D & S Market Place,34 W 56th St Frnt,New York,NY
4848,Cafe Today,575 Lexington Ave,New York,NY
4849,Toasties,23 E 51st St,New York,NY
4850,Soba-ya,229 E 9th St,New York,NY
4851,Bodhi Tree,58 3rd Ave,New York,NY
4852,NY Dosas,50 Washington Sq S,New York,NY
4853,Parisi Bakery,198 Mott St,New York,NY
4854,Snack,105 Thompson St,New York,NY
4855,Bite,333 Lafayette St,New York,NY
4856,Paradis To-Go,114 4th Ave,New York,NY
4857,Caracas Arepa Bar,93 1/2 E 7th St,New York,NY
4858,Despaña,408 Broome St,New York,NY
4859,Olive's,120 Prince St,New York,NY
4860,Pepe Rosso To Go,149 Sullivan St,New York,NY
4861,Parm,248 Mulberry St,New York,NY
4862,Ba'al Café,71 Sullivan St,New York,NY
4863,Bite,211 E 14th St,New York,NY
4864,Cafe Habana,17 Prince St,New York,NY
4865,Mom's Cooking,33 E 8th St,New York,NY
4866,Saigon Shack,114 Macdougal St,New York,NY
4867,Siggy's Good Food,292 Elizabeth St,New York,NY
4868,Ruby's,219 Mulberry St,New York,NY
4869,Taboonette,30 E 13th St,New York,NY
4870,Sophie's Cuban Cuisine,96 Chambers St,New York,NY
4871,Sandwich House,17 Ann St,New York,NY
4872,Sophie's Cuban Cuisine,73 New St,New York,NY
4873,Nish Nush,88 Reade St,New York,NY
4874,Cafe Clementine,227 W Broadway,New York,NY
4875,Rōti Mediterranean Grill,100 Maiden Ln,New York,NY
4876,The Hummus & Pita Co.,79 Chambers St,New York,NY
4877,Blue Spoon Coffee,76 Chambers St,New York,NY
4878,Dig Inn Seasonal Market,80 Pine St,New York,NY
4879,Parisi Bakery,198 Mott St,New York,NY
4880,Saffron Indian Cuisine,98 Chambers St,New York,NY
4881,Mulberry & Vine,73 Warren St,New York,NY
4882,Saleya,65 W Broadway,New York,NY
4883,Alfanoose,64 Fulton St,New York,NY
4884,Luke's Lobster,26 S William St,New York,NY
4885,Potbelly Sandwich Shop,101 Maiden Ln,New York,NY
4886,Despaña,408 Broome St,New York,NY
4887,Fresh Salt,146 Beekman St,New York,NY
4888,Buddha Bodai,5 Mott St,New York,NY
4889,Pisillo Italian Panini,97 Nassau St,New York,NY
4890,Margon,136 W 46th St,New York,NY
4891,The Picnic Basket,65 W 37th St,New York,NY
4892,Café Zaiya,18 E 41st St,New York,NY
4893,Woorijip Authentic Korean Food,12 W 32nd St,New York,NY
4894,Green Symphony,255 W 43rd St,New York,NY
4895,Dig Inn Seasonal Market,40 W 55th St,New York,NY
4896,Kati Roll Company,49 W 39th St,New York,NY
4897,Cipriani Le Specialita,110 E 42nd St,New York,NY
4898,Katsu-Hama,11 E 47th St,New York,NY
4899,Tina's Cuban Cuisine,23 W 56th St,New York,NY
4900,Leña Latin Grill,34 W 35th St,New York,NY
4901,Dig Inn Seasonal Market,275 Madison Ave,New York,NY
4902,Pomodoro,518 9th Ave,New York,NY
4903,Toasties,148 W 49th St,New York,NY
4904,Piccolo Cafe,274 W 40th St,New York,NY
4905,Num Pang Sandwich Shop,140 E 41st St,New York,NY
4906,Lunch Box,886 9th Ave,New York,NY
4907,Crisp,110 W 40th St,New York,NY
4908,Tri Tip Grill,30 Rockefeller Plz,New York,NY
4909,Fork & Spoon,7 W 36th St,New York,NY
4910,Volcano Japanese Cuisine,423 Broadway,Bayonne,NY
4911,Sophie's Cuban Cuisine,73 New St,New York,NY
4912,Mi Gente Cafe,7 Central Ave,Newark,NY
4913,Sophie's Cuban Cuisine,96 Chambers St,New York,NY
4914,Lunchbox,1612 Forest Ave,Staten Island,NY
4915,Cafe Airlie,32 Commerce St,Newark,NY
4916,Luke's Lobster,26 S William St,New York,NY
4917,Govinda's Vegetarian,305 Schermerhorn St,Brooklyn,NY
4918,Soba-ya,229 E 9th St,New York,NY
4919,Royal Crown Bakery,1350 Hylan Blvd,Staten Island,NY
4920,Nakata,1775 D Richmond Rd,Staten Island,NY
4921,Woorijip Authentic Korean Food,12 W 32nd St,New York,NY
4922,Bodhi Tree,58 3rd Ave,New York,NY
4923,Harvest Table,127 Halsey St,Newark,NY
4924,The Picnic Basket,65 W 37th St,New York,NY
4925,Rōti Mediterranean Grill,100 Maiden Ln,New York,NY
4926,Dig Inn Seasonal Market,80 Pine St,New York,NY
4927,Mae Mae Café,68 Vandam St,New York,NY
4928,Parisi Bakery,198 Mott St,New York,NY
4929,Flavors,27 Whitehall St,New York,NY
4930,Nino's Restaurant,1110 Hylan Blvd,Staten Island,NY
4931,Royal Crown Bakery,1350 Hylan Blvd,Staten Island,NY
4932,Fortune Hawaii Restaurant,900 Hylan Blvd,Staten Island,NY
4933,Fire Grilled Burgers,1077 Bay St,New York,NY
